"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"250067","CLAY COUNTY MEDICAL CENTER","835 MEDICAL CENTER DR","","","WEST POINT","MS","39773","CLAY","6624952300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250067","33.6186186","-88.6619873"
"250069","RUSH FOUNDATION HOSPITAL","1314 19TH AVE","","","MERIDIAN","MS","39301","LAUDERDALE","6014830011","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250069","32.3699997","-88.6976528"
"250072","CENTRAL MISSISSIPPI MEDICAL CENTER","1850 CHADWICK DR","","","JACKSON","MS","39204","HINDS","6013761000","Acute Care Hospitals","Proprietary","Yes","250072","32.288055","-90.255656"
"250077","WAYNE GENERAL HOSPITAL","950 MATTHEW DR","","","WAYNESBORO","MS","39367","WAYNE","6017355151","Acute Care Hospitals","Government - Local","Yes","250077","31.6746966","-88.6356561"
"250078","FORREST GENERAL HOSPITAL","6051 US HIGHWAY 49","","","HATTIESBURG","MS","39404","FORREST","6012887000","Acute Care Hospitals","Government - Local","Yes","250078","31.3517122","-89.3408892"
"250079","SHARKEY ISSAQUENA COMMUNITY HOSPITAL","47 SOUTH 4 ST","","","ROLLING FORK","MS","39159","SHARKEY","6628734395","Acute Care Hospitals","Government - Local","No","250079","32.904683","-90.884362"
"250081","RILEY HOSPITAL","1102 CONSTITUTION AVENUE","","","MERIDIAN","MS","39301","LAUDERDALE","6016932511","Acute Care Hospitals","Proprietary","Yes","250081","32.367356","-88.698961"
"250082","DELTA REGIONAL MEDICAL CENTER","1400 E UNION ST","","","GREENVILLE","MS","38704","WASHINGTON","6623783783","Acute Care Hospitals","Government - Local","Yes","250082","33.410986","-91.034791"
"250084","NATCHEZ REGIONAL MEDICAL CENTER","52 SEARGENT PRENTISS DRIVE","","","NATCHEZ","MS","39120","ADAMS","6014432100","Acute Care Hospitals","Government - Local","Yes","250084","31.5341744","-91.3808598"
"250085","MARION GENERAL HOSPITAL","1560 SUMRALL RD P O BOX 630","","","COLUMBIA","MS","39429","MARION","6017366303","Acute Care Hospitals","Government - Local","Yes","250085","31.2556433","-89.806438"
"250093","BOLIVAR MEDICAL CENTER","HWY 8 E","","","CLEVELAND","MS","38732","BOLIVAR","6628462551","Acute Care Hospitals","Proprietary","Yes","250093","33.7474199","-90.7157107"
"250094","WESLEY MEDICAL CENTER","5001 W HARDY ST","","","HATTIESBURG","MS","39402","FORREST","6012688000","Acute Care Hospitals","Proprietary","Yes","250094","31.32573","-89.366704"
"250095","SOUTH SUNFLOWER COUNTY HOSPITAL","121 E BAKER ST","","","INDIANOLA","MS","38751","SUNFLOWER","6628875235","Acute Care Hospitals","Government - Local","Yes","250095","33.4573524","-90.6501662"
"250096","CROSSGATES RIVER OAKS HOSPITAL","350 CROSSGATES BLVD","","","BRANDON","MS","39042","RANKIN","6018252811","Acute Care Hospitals","Proprietary","Yes","250096","32.2861819","-90.0343369"
"250097","SOUTHWEST MS REGIONAL MEDICAL CENTER","215 MARION AV BOX 1307","","","MCCOMB","MS","39649","PIKE","6012495500","Acute Care Hospitals","Government - Local","Yes","250097","31.24","-90.45"
"250099","GREENWOOD LEFLORE HOSPITAL","1401 RIVER RD DRAWER 1410","","","GREENWOOD","MS","38930","LEFLORE","6624597000","Acute Care Hospitals","Government - Local","Yes","250099","33.5162315","-90.1795281"
"250100","BAPTIST MEM HOSP/GOLDEN TRIANGLE INC","2520 5TH ST N","","","COLUMBUS","MS","39701","LOWNDES","6622441500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250100","33.5283469","-88.428848"
"250102","MISSISSIPPI BAPTIST MEDICAL CENTER","1225 N STATE ST","","","JACKSON","MS","39202","HINDS","6019681000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250102","32.3150623","-90.1786033"
"250104","ANDERSON REGIONAL MEDICAL CENTER","2124 14 ST","","","MERIDIAN","MS","39301","LAUDERDALE","6015536000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250104","32.372802","-88.699536"
"250117","HIGHLAND COMMUNITY  HOSPITAL","801 GOODYEAR BLVD","","","PICAYUNE","MS","39466","PEARL RIVER","6017984711","Acute Care Hospitals","Government - Local","Yes","250117","30.5301391","-89.6874924"
"250122","NATCHEZ COMMUNITY HOSPITAL/SWING BED","129 JEFFERSON DAVIS BLVD BOX 1203","","","NATCHEZ","MS","39120","ADAMS","6014456205","Acute Care Hospitals","Proprietary","Yes","250122","31.5604442","-91.403171"
"250123","GARDEN PARK MEDICAL CENTER","15200 COMMUNITY ROAD","","","GULFPORT","MS","39501","HARRISON","6018644210","Acute Care Hospitals","Proprietary","Yes","250123","30.444108","-89.093208"
"250124","MAGEE GENERAL HOSPITAL","300 3RD AVE SE","","","MAGEE","MS","39111","SIMPSON","6018495070","Acute Care Hospitals","Voluntary non-profit - Private","No","250124","31.8701265","-89.7288329"
"250126","NORTH OAK REGIONAL MEDICAL CENTER","401 GETWELL DR","","","SENATOBIA","MS","38668","TATE","6625623100","Acute Care Hospitals","Proprietary","No","250126","34.624677","-89.95648"
"250128","TRI LAKES MEDICAL CENTER","303 MEDICAL CENTER DRIVE","","","BATESVILLE","MS","38606","PANOLA","6625635611","Acute Care Hospitals","Voluntary non-profit - Private","No","250128","34.3062878","-89.9167942"
"250134","WHITFIELD MEDICAL SURGICAL HOSPITAL","3550 HWY 468 W BLDG 60","","","WHITFIELD","MS","39193","RANKIN","6013518400","Acute Care Hospitals","Government - State","No","250134","32.2367661","-90.0801706"
"250136","WOMAN'S HOSPITAL AT RIVER OAKS","1026 NORTH FLOWOOD DRIVE","","","JACKSON","MS","39232","HINDS","6019361000","Acute Care Hospitals","Proprietary","No","250136","32.329541","-90.1012499"
"250138","RIVER OAKS HOSPITAL","1030 RIVER OAKS BLVD","","","JACKSON","MS","39208","","6019362390","Acute Care Hospitals","Proprietary","Yes","250138","32.325412","-90.105205"
"250141","BAPTIST MEMORIAL HOSPITAL DESOTO","7601 SOUTHCREST DR","","","SOUTHAVEN","MS","38671","DESOTO","6623494000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250141","34.970023","-89.996696"
"250149","PIONEER HEALTH SERVICES OF NEWTON","9421 EAST SIDE DRIVE EXTENSION POB 299","","","NEWTON","MS","39345","NEWTON","6016832031","Acute Care Hospitals","Voluntary non-profit-Private","No","250149","32.3212554","-89.1633929"
"250151","ALLIANCE HEALTH CENTER","5000 HIGHWAY 39 NORTH","","","MERIDIAN                      ","MS","39301","LAUDERDALE","6014836211","Acute Care Hospitals","Proprietary","No","250151","32.409625","-88.677699"
"250152","MISSISSIPPI METHODIST REHAB CTR","1350 E WOODROW WILSON DR","","","JACKSON                       ","MS","39216","HINDS","6019812611","Acute Care Hospitals","Voluntary non-profit - Private","No","250152","32.3268232","-90.1706208"
"250162","HANCOCK MEDICAL CENTER","149 DRINKWATER BLVD","","","BAY SAINT LOUIS","MS","39521","HANCOCK","2284678600","Acute Care Hospitals","Government - Local","Yes","250162","30.3128807","-89.3557073"
"25042F","VA GULF COAST HEALTHCARE SYSTEM","400 VETERANS  AVENUE","","","BILOXI                        ","MS","39531","HARRISON","2285235000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","25042F","30.4141611","-88.9471183"
"25043F","G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSO","1500 E. WOODROW WILSON DRIVE","","","JACKSON                       ","MS","39216","HINDS","6013624471","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","25043F","32.328233","-90.167553"
"251300","LACKEY MEMORIAL HOSPITAL","330 N BROAD STREET","","","FOREST","MS","39074","SCOTT","6014694154","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251300","32.3657597","-89.4708913"
"251303","STONE COUNTY HOSPITAL","1434 EAST CENTTRAL AVENUE","","","WIGGINS","MS","39577","STONE","6019286600","Critical Access Hospitals","Proprietary","Yes","251303","30.8458818","-89.115965"
"251305","LAWRENCE COUNTY HOSPITAL CAH","1065 EAST BROAD ST","","","MONTICELLO","MS","39654","LAWRENCE","6015874051","Critical Access Hospitals","Government - Local","Yes","251305","31.554346","-90.099509"
"251308","PONTOTOC HEALTH SERVICE CAH","176 SOUTH MAIN STREET","","","PONTOTOC","MS","38863","PONTOTOC","6624895510","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251308","34.242708","-88.996733"
"251309","FIELD MEMORIAL COMMUNITY HOSPITAL","270 WEST MAIN STREET P O BOX 639","","","CENTREVILLE","MS","39631","WILKINSON","6016455221","Critical Access Hospitals","Government - Local","Yes","251309","31.0900241","-91.0681759"
"251312","TYLER HOLMES MEMORIAL HOSPITAL CAH","409 TYLER HOLMES DRIVE","","","WINONA","MS","38967","MONTGOMERY","6622834114","Critical Access Hospitals","Government - Local","Yes","251312","33.4900113","-89.7377366"
"251316","H C WATKINS MEMORIAL HOSPITAL INC","605 SOUTH ARCHUSA AVENUE","","","QUITMAN","MS","39355","CLARKE","6017766925","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251316","32.0363198","-88.7279666"
"251317","SIMPSON GENERAL HOSPITAL CAH","1842 SIMPSON HIGHWAY 149","","","MENDENHALL","MS","39114","SIMPSON","6018472221","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251317","31.969099","-89.886392"
"251318","NORTH SUNFLOWER MEDICAL CENTER CAH","840 NORTH OAK AVENUE/PO BOX 369","","","RULEVILLE","MS","38771","SUNFLOWER","6627562711","Critical Access Hospitals","Voluntary non-profit - Other","Yes","251318","33.73419","-90.545497"
"251319","HOLMES COUNTY HOSPITAL AND CLINICS","239 BOWLING GREEN ROAD","","","LEXINGTON","MS","39095","HOLMES","6628341321","Critical Access Hospitals","Government - State","Yes","251319","33.1217556","-90.0128465"
"251320","PATIENTS CHOICE MEDICAL CTR OF CLAIBORNE CO LLC","123 MCCOMB AVENUE","","","PORT GIBSON","MS","39150","CLAIBORNE","6014375141","Critical Access Hospitals","Proprietary","Yes","251320","31.9465223","-90.9868972"
"251322","LAIRD HOSPITAL INC","25117 HIGHWAY 15","","","UNION","MS","39365","UNION","6017748214","Critical Access Hospitals","Voluntary non-profit - Other","Yes","251322","32.508124","-89.1147453"
"251323","SCOTT REGIONAL HOSPITAL CAH","317 HIGHWAY 13 SOUTH","","","MORTON","MS","39117","SCOTT","6017326301","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251323","32.330712","-89.665789"
"251324","WALTHALL COUNTY GENERAL HOSPITAL CAH","100 HOSPITAL DRIVE","","","TYLERTOWN","MS","39667","WALTHALL","6018762122","Critical Access Hospitals","Government - State","Yes","251324","31.1200694","-90.1565508"
"251325","COVINGTON COUNTY HOSPITAL CAH","701 SOUTH HOLLY AVENUE","","","COLLINS","MS","39428","COVINGTON","6017656711","Critical Access Hospitals","Voluntary non-profit - Other","Yes","251325","31.6382415","-89.5544358"
"251326","JEFFERSON DAVIS COMMUNITY HOSPITAL CAH","1102 ROSE STREET","","","PRENTISS","MS","39474","JEFFERSON DAVIS","6017924276","Critical Access Hospitals","Voluntary non-profit - Private","Yes","251326","31.5942397","-89.8727502"
"251327","HARDY WILSON MEMORIAL HOSPITAL CAH","233 MAGNOLIA STREET","","","HAZLEHURST                    ","MS","39083","COPIAH","6018944541","Critical Access Hospitals","Government - Local","Yes","251327","31.8690725","-90.3992923"
"260001","ST JOHN'S REGIONAL MEDICAL CENTER","2727 MCCLELLAND BLVD","","","JOPLIN","MO","64804","JASPER","4177812727","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260001","37.0600012","-94.5321245"
"260004","COOPER COUNTY MEMORIAL HOSPITAL","17651 B HWY","","","BOONVILLE","MO","65233","COOPER","6608827461","Acute Care Hospitals","Government - Local","Yes","260004","38.9615854","-92.741165"
"260005","SSM ST JOSEPH HEALTH CENTER","300 1ST CAPITOL DR","","","SAINT CHARLES","MO","63301","SAINT CHARLES","6369475000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260005","38.780599","-90.483787"
"260006","HEARTLAND REGIONAL MEDICAL CENTER","5325 FARAON STREET","","","SAINT JOSEPH","MO","64506","BUCHANAN","8162716000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260006","39.7701794","-94.7707093"
"260009","BOTHWELL REGIONAL HEALTH CENTER","601 E 14TH ST","","","SEDALIA","MO","65302","PETTIS","6608268833","Acute Care Hospitals","Government - Local","Yes","260009","38.6990716","-93.2227214"
"260011","ST MARYS HEALTH CENTER","100 ST MARYS MEDICAL PLAZA","","","JEFFERSON CITY","MO","65101","COLE","5737617000","Acute Care Hospitals","Proprietary","Yes","260011","38.5767017","-92.1735164"
"260015","TWIN RIVERS REGIONAL MEDICAL CENTER","1301 FIRST ST","","","KENNETT","MO","63857","DUNKLIN","5738884522","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260015","36.2365715","-90.043141"
"260017","PHELPS COUNTY REGIONAL MEDICAL CENTER","1000 W 10TH ST","","","ROLLA","MO","65401","PHELPS","5734588899","Acute Care Hospitals","Government - Local","Yes","260017","37.9514413","-91.7854033"
"260020","ST JOHNS MERCY MEDICAL CENTER","615 NEW BALLAS ROAD","","","SAINT LOUIS","MO","63141","SAINT LOUIS","3145696000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260020","38.667006","-90.443876"
"260021","FOREST PARK HOSPITAL","6150 OAKLAND AVE","","","SAINT LOUIS","MO","63139","SAINT LOUIS CITY","3147683000","Acute Care Hospitals","Proprietary","Yes","260021","38.6310263","-90.2881391"
"260022","NORTHEAST REGIONAL MEDICAL CENTER","315 S OSTEOPATHY","","","KIRKSVILLE","MO","63501","ADAIR","6607851000","Acute Care Hospitals","Proprietary","Yes","260022","40.1929524","-92.5908496"
"260023","JEFFERSON REGIONAL MEDICAL CENTER","HWY 61 SOUTH","","","CRYSTAL CITY","MO","63019","JEFFERSON","6369331000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260023","38.1651","-90.3808846"
"260024","TEXAS COUNTY MEMORIAL HOSPITAL","1333 SAM HOUSTON BOULEVARD","","","HOUSTON","MO","65483","TEXAS","4179673311","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260024","37.3153823","-91.9596118"
"260025","HANNIBAL REGIONAL HOSPITAL","6000 HOSPITAL DR","","","HANNIBAL","MO","63401","MARION","5732481300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260025","39.7083789","-91.3584816"
"260027","RESEARCH MEDICAL CENTER","2316 E MEYER BLVD","","","KANSAS CITY","MO","64132","JACKSON","8162764000","Acute Care Hospitals","Proprietary","Yes","260027","39.0071712","-94.5592309"
"260032","BARNES JEWISH HOSPITAL","ONE BARNES-JEWISH HOSPITAL PLAZA","","","SAINT LOUIS","MO","63110","SAINT LOUIS CITY","3147473000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260032","38.6352385","-90.2650847"
"260034","BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST","","","BUTLER","MO","64730","BATES","6602007000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260034","38.2495297","-94.3407448"
"260040","COX MEDICAL CENTER","3801 SOUTH NATIONAL AVENUE","","","SPRINGFIELD","MO","65807","GREENE","4172696000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260040","37.144768","-93.280358"
"260047","CAPITAL REGION MEDICAL CENTER","1125 MADISON ST","","","JEFFERSON CITY","MO","65102","COLE","5736325000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260047","38.5657122","-92.1820436"
"260048","TRUMAN MEDICAL CENTER HOSPITAL HILL","2301 HOLMES STREET","","","KANSAS CITY","MO","64108","JACKSON","8164041000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260048","39.085208","-94.575275"
"26004F","KANSAS CITY VA MEDICAL CENTER","4801 LINWOOD BLVD.","","","KANSAS CITY                   ","MO","64128","JACKSON","8168614700","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","26004F","39.0672386","-94.5275203"
"260050","ST FRANCIS HOSPITAL","2016 SOUTH MAIN ST","","","MARYVILLE","MO","64468","NODAWAY","6605622600","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260050","40.3265515","-94.8739991"
"260052","ST JOHNS MERCY HOSPITAL","901 EAST 5TH STREET","","","WASHINGTON","MO","63090","FRANKLIN","6362398000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260052","38.5524082","-91.0020815"
"260057","CAMERON REGIONAL MEDICAL CENTER","1600 E EVERGREEN","","","CAMERON","MO","64429","CLINTON","8166322101","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260057","39.7317803","-94.230672"
"260059","ST JOHNS HOSPITAL-LEBANON","100 HOSPITAL DRIVE","","","LEBANON","MO","65536","LACLEDE","4175336100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260059","37.6814162","-92.6358654"
"260061","NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST","","","NEVADA","MO","64772","VERNON","4176673355","Acute Care Hospitals","Government - Local","Yes","260061","37.8305014","-94.3597361"
"260062","ST LUKES NORTHLAND HOSPITAL","5830 N W BARRY ROAD","","","KANSAS CITY","MO","64154","PLATTE","8168916000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260062","39.248877","-94.648331"
"260064","AUDRAIN MEDICAL CENTER","620 E MONROE","","","MEXICO","MO","65265","AUDRAIN","5735825000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","260064","39.1728786","-91.8769205"
"260065","ST JOHN'S REGIONAL HEALTH CENTER","1235 E CHEROKEE","","","SPRINGFIELD","MO","65804","GREENE","4178202000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260065","37.1799869","-93.274092"
"260068","BOONE HOSPITAL CENTER","1600 E BROADWAY","","","COLUMBIA","MO","65201","BOONE","5738158000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260068","38.94903","-92.315626"
"260070","PEMISCOT MEMORIAL HOSPITAL","HWY 61 AND E REED","","","HAYTI","MO","63851","PEMISCOT","5733591372","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260070","36.233679","-89.7495272"
"260074","MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE","","","MOBERLY","MO","65270","RANDOLPH","6602638400","Acute Care Hospitals","Proprietary","Yes","260074","39.423854","-92.4135428"
"260077","ST ANTHONY'S MEDICAL CENTER","10010 KENNERLY ROAD","","","SAINT LOUIS","MO","63128","SAINT LOUIS","3145251000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","260077","38.5066059","-90.3802465"
"260078","OZARKS MEDICAL CENTER","1100 KENTUCKY AVE","","","WEST PLAINS","MO","65775","HOWELL","4172569111","Acute Care Hospitals","Voluntary non-profit - Other","Yes","260078","36.7379888","-91.8755323"
