"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"441312","PATIENTS' CHOICE MEDICAL CENTER OF ERIN","302 EAST MAIN STREET","","","ERIN","TN","37061","HOUSTON","9312894211","Critical Access Hospitals","Proprietary","Yes","441312","36.3261612","-87.752502"
"441313","WELLMONT HANCOCK COUNTY HOSPITAL","1517 MAIN STREET HWY 33","","","SNEEDVILLE","TN","37869","HANCOCK","4237335001","Critical Access Hospitals","Voluntary non-profit - Private","Yes","441313","36.5298107","-83.2173971"
"441314","LAUDERDALE COMMUNITY HOSPITAL","326 ASBURY AVENUE","","","RIPLEY","TN","38063","LAUDERDALE","7312212200","Critical Access Hospitals","Proprietary","Yes","441314","35.7214428","-89.5660908"
"441315","COPPER BASIN MEDICAL CENTER","HIGHWAY 68","","","COPPERHILL","TN","37317","POLK","4234965511","Critical Access Hospitals","Voluntary non-profit - Other","Yes","441315","35.0194638","-84.3834351"
"441316","CAMDEN GENERAL HOSPITAL","175 HOSPITAL DRIVE","","","CAMDEN","TN","38320","BENTON","7315846135","Critical Access Hospitals","Government - Hospital District or Authority","Yes","441316","36.056198","-88.1081619"
"441317","SCOTT COUNTY HOSPITAL","18797 ALBERTA AVENUE","","","ONEIDA","TN","37841","SCOTT","4235698521","Critical Access Hospitals","Government - Local","Yes","441317","36.4839095","-84.5339918"
"450002","PROVIDENCE MEMORIAL HOSPITAL","2001 N OREGON ST","","","EL PASO","TX","79902","EL PASO","9155776011","Acute Care Hospitals","Proprietary","Yes","450002","31.770319","-106.500861"
"450005","MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","608 STRICKLAND DRIVE","","","ORANGE","TX","77630","ORANGE","4098839361","Acute Care Hospitals","Voluntary non-profit - Private","Yes","450005","30.100074","-93.766435"
"450007","PETERSON REGIONAL MEDICAL CENTER","551 HILL COUNTRY DRIVE","","","KERRVILLE","TX","78028","KERR","8308964200","Acute Care Hospitals","Voluntary non-profit - Other","Yes","450007","30.0439245","-99.1524297"
"450008","KINGS DAUGHTERS HOSPITAL-SCOTT & WHITE HEALTHCARE","1901 SW H K DODGEN LOOP","","","TEMPLE","TX","76502","BELL","2547718600","Acute Care Hospitals","Voluntary non-profit - Other","Yes","450008","31.072994","-97.373195"
"450010","UNITED REGIONAL HEALTH CARE SYSTEM","1600 11TH STREET","","","WICHITA FALLS","TX","76301","WICHITA","9407643055","Acute Care Hospitals","Voluntary non-profit - Private","Yes","450010","33.9029648","-98.5003528"
"450011","ST JOSEPH REGIONAL HEALTH CENTER","2801 FRANCISCAN DR","","","BRYAN","TX","77802","BRAZOS","9797763912","Acute Care Hospitals","Voluntary non-profit - Church","Yes","450011","30.6554044","-96.3460728"
"450015","PARKLAND HEALTH AND HOSPITAL SYSTEM","5201 HARRY HINES BLVD","","","DALLAS","TX","75235","DALLAS","2145908000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","450015","32.8106802","-96.8346763"
"450018","UNIVERSITY OF TEXAS MEDICAL BRANCH GAL","301 UNIVERSITY BOULEVARD","","","GALVESTON","TX","77555","GALVESTON","4097721011","Acute Care Hospitals","Government - State","Yes","450018","29.311052","-94.778044"
"450021","BAYLOR UNIVERSITY MEDICAL CENTER","3500 GASTON AVE","","","DALLAS","TX","75246","DALLAS","2148200111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","450021","32.7899443","-96.7804366"
"450023","CITIZENS MEDICAL CENTER","2701 HOSPITAL DRIVE","","","VICTORIA","TX","77901","VICTORIA","3615739181","Acute Care Hospitals","Government - Local","Yes","450023","28.812689","-96.977802"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","4815 ALAMEDA AVE","","","EL PASO","TX","79905","EL PASO","9155217602","Acute Care Hospitals","Government - Hospital District or Authority","Yes","450024","31.771496","-106.435928"
"450028","VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE","1040 W JEFFERSON ST","","","BROWNSVILLE","TX","78520","CAMERON","9565441400","Acute Care Hospitals","Proprietary","Yes","450028","25.919335","-97.51054"
"450029","LAREDO MEDICAL CENTER","1700 EAST SAUNDERS","","","LAREDO","TX","78044","WEBB","9567965000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","450029","27.532485","-99.478077"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","811 S WASHINGTON","","","MARSHALL","TX","75670","HARRISON","9039276712","Acute Care Hospitals","Voluntary non-profit - Private","Yes","450032","32.5372091","-94.3679607"
"450033","VALLEY BAPTIST MEDICAL CENTER","2101 PEASE ST","","","HARLINGEN","TX","78550","CAMERON","9563891100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","450033","26.1742375","-97.6711618"
